OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
2024-173B,2024-173B,2024-10-06T03:49:24.408192,15.2517447400,0.0012062000,97.4034000000,352.8390000000,230.8858000000,129.1308000000,0,U,61228,999,182,0.0021996000,0.0005557000,0E-10
2024-173C,2024-173C,2024-10-06T05:24:47.654784,15.2497945800,0.0011440000,97.4041000000,352.9043000000,231.0793000000,128.9426000000,0,U,61229,999,183,0.0018985000,0.0004761500,0E-10
2024-173D,2024-173D,2024-10-06T04:05:35.679840,15.2509088200,0.0011596000,97.4051000000,352.8527000000,231.3241000000,189.9854000000,0,U,61230,999,182,0.0022241000,0.0005604300,0E-10
2024-173E,2024-173E,2024-10-06T04:07:34.057344,15.2434316800,0.0012003000,97.3980000000,352.8367000000,231.0751000000,185.6137000000,0,U,61231,999,176,0.0002737300,0.0000664000,0E-10
2024-173F,2024-173F,2024-10-06T05:23:02.923296,15.2517967500,0.0011608000,97.4054000000,352.9075000000,233.2603000000,126.7569000000,0,U,61232,999,179,0.0019688000,0.0004969300,0E-10
2024-173G,2024-173G,2024-10-06T05:20:40.765056,15.2554619800,0.0011763000,97.4040000000,352.9075000000,235.8283000000,124.1840000000,0,U,61233,999,179,0.0024463000,0.0006255400,0E-10
2024-173H,2024-173H,2024-10-06T03:45:23.863680,15.2569902600,0.0011813000,97.4054000000,352.8452000000,236.6230000000,123.3878000000,0,U,61234,999,178,0.0027785000,0.0007147000,0E-10
2024-173K,2024-173K,2024-10-06T05:03:49.938624,15.2696239100,0.0020473000,97.4407000000,352.9920000000,256.2916000000,103.6044000000,0,U,61236,999,185,0.0021374000,0.0005721400,0E-10
2024-173L,2024-173L,2024-10-06T04:48:52.017120,15.3636381000,0.0086578000,97.6777000000,353.6087000000,271.8511000000,87.2818000000,0,U,61237,999,189,0.0011733000,0.0004730600,0E-10
2024-174A,2024-174A,2024-10-06T04:14:10.789728,15.1656990400,0.0013660000,97.4562000000,285.2770000000,246.7325000000,113.2470000000,0,U,61238,999,170,0.0007830000,0.0001527200,0E-10
2024-174B,2024-174B,2024-10-06T04:15:04.547808,15.1652639500,0.0014044000,97.4552000000,285.2749000000,243.2176000000,116.7621000000,0,U,61239,999,169,0.0009848500,0.0001921500,0E-10
2024-174C,2024-174C,2024-10-06T04:19:23.285568,15.1607540800,0.0013558000,97.4504000000,285.2647000000,237.3844000000,122.6080000000,0,U,61240,999,166,0.0008035500,0.0001545500,0E-10
2024-174D,2024-174D,2024-10-05T12:26:40.715520,15.1632454400,0.0013710000,97.4525000000,284.6216000000,242.6364000000,117.3474000000,0,U,61241,999,156,0.0010736000,0.0002083500,0E-10
2024-174E,2024-174E,2024-10-06T04:16:21.093024,15.1635616300,0.0014739000,97.4570000000,285.2762000000,241.0879000000,118.8876000000,0,U,61242,999,165,0.0006193500,0.0001199200,0E-10
STARLINK-11300 [DTC],2024-175A,2024-10-05T22:00:00.999936,15.7817961000,0.0000820000,53.1657000000,100.4630000000,47.1827000000,343.3802000000,0,U,61243,999,275,-0.0059579000,-0.0093362000,0E-10
STARLINK-11276 [DTC],2024-175B,2024-10-05T22:00:00.999936,15.7951949600,0.0000965000,53.1657000000,100.4162000000,52.1014000000,1.3063000000,0,U,61244,999,259,-0.0056176000,-0.0093563500,0E-10
STARLINK-11280 [DTC],2024-175C,2024-10-05T22:00:00.999936,15.8209624700,0.0000968000,53.1657000000,100.3392000000,50.3233000000,40.5479000000,0,U,61245,999,286,-0.0049867000,-0.0093630900,0E-10
STARLINK-11308 [DTC],2024-175D,2024-10-05T22:00:00.999936,15.8081567700,0.0001026000,53.1658000000,100.3747000000,42.9095000000,30.5853000000,0,U,61246,999,259,-0.0052875000,-0.0093513600,0E-10
STARLINK-11305 [DTC],2024-175E,2024-10-05T22:00:00.999936,15.8333021000,0.0001021000,53.1656000000,100.3078000000,46.1113000000,59.8279000000,0,U,61247,999,291,-0.0046786000,-0.0093194100,0E-10
STARLINK-11317 [DTC],2024-175F,2024-10-06T06:00:00.999648,15.8386752800,0.0000940000,53.1652000000,98.6011000000,84.7241000000,135.9039000000,0,U,61248,999,275,-0.0046973000,-0.0095714800,0E-10
STARLINK-11293 [DTC],2024-175G,2024-10-06T06:00:00.999648,15.8377274800,0.0000900000,53.1652000000,98.5760000000,79.8959000000,153.1990000000,0,U,61249,999,296,0.0001749900,0.0003900100,0E-10
STARLINK-11334 [DTC],2024-175H,2024-10-05T22:00:00.999936,15.8479886000,0.0000962000,53.1654000000,100.2306000000,46.1098000000,97.2406000000,0,U,61250,999,259,-0.0022797000,-0.0051160100,0E-10
STARLINK-11319 [DTC],2024-175J,2024-10-05T22:00:00.999936,15.8537303800,0.0000876000,53.1651000000,100.2086000000,41.5340000000,112.5130000000,0,U,61251,999,291,-0.0021046000,-0.0048699300,0E-10
STARLINK-11318 [DTC],2024-175K,2024-10-05T22:00:00.999936,15.8589115700,0.0000926000,53.1650000000,100.1873000000,40.1932000000,124.0078000000,0,U,61252,999,259,-0.0019658000,-0.0046755300,0E-10
STARLINK-11311 [DTC],2024-175L,2024-10-05T22:00:00.999936,15.8636439900,0.0000917000,53.1649000000,100.1666000000,39.9390000000,134.1445000000,0,U,61253,999,286,-0.0018519000,-0.0045161500,0E-10
STARLINK-11306 [DTC],2024-175M,2024-10-05T22:00:00.999936,15.8680382500,0.0000856000,53.1648000000,100.1470000000,40.6302000000,142.9529000000,0,U,61254,999,291,-0.0017506000,-0.0043697100,0E-10
STARLINK-11313 [DTC],2024-175N,2024-10-05T22:00:00.999936,15.8721456100,0.0000849000,53.1646000000,100.1317000000,39.9610000000,151.0894000000,0,U,61255,999,270,-0.0016379000,-0.0041813000,0E-10
STARLINK-32431,2024-175P,2024-10-05T22:00:00.999936,15.8389716400,0.0001130000,53.1640000000,100.1441000000,50.5453000000,133.9046000000,0,U,61256,999,290,-0.0036015000,-0.0075277300,0E-10
STARLINK-32432,2024-175Q,2024-10-05T22:00:00.999936,15.8387661900,0.0000995000,53.1640000000,100.1503000000,45.1831000000,136.2916000000,0,U,61257,999,290,-0.0035639000,-0.0074482700,0E-10
STARLINK-32382,2024-175R,2024-10-05T22:00:00.999936,15.8398953600,0.0000965000,53.1636000000,100.1115000000,42.7494000000,157.4200000000,0,U,61258,999,265,-0.0039040000,-0.0081379200,0E-10
STARLINK-32435,2024-175S,2024-10-05T22:00:00.999936,15.8390987600,0.0001062000,53.1640000000,100.1358000000,50.7766000000,137.9439000000,0,U,61259,999,286,-0.0036980000,-0.0077170100,0E-10
STARLINK-32474,2024-175T,2024-10-05T22:00:00.999936,15.8393782400,0.0001016000,53.1641000000,100.1315000000,45.2349000000,145.4523000000,0,U,61260,999,286,-0.0037219000,-0.0077721900,0E-10
STARLINK-32447,2024-175U,2024-10-05T22:00:00.999936,15.8396340900,0.0001071000,53.1640000000,100.1163000000,50.4988000000,147.5106000000,0,U,61261,999,290,-0.0038674000,-0.0080592300,0E-10
STARLINK-32446,2024-175V,2024-10-05T22:00:00.999936,15.8395184700,0.0000999000,53.1641000000,100.1238000000,43.8739000000,150.5493000000,0,U,61262,999,291,-0.0038044000,-0.0079347800,0E-10
2024-174F,2024-174F,2024-10-05T23:10:11.970912,15.5712800300,0.0175264000,97.4333000000,285.6893000000,351.0486000000,8.7654000000,0,U,61263,999,166,0.0014438000,0.0021609600,0.0000142840
2024-174G,2024-174G,2024-10-05T21:13:54.382080,15.6226351800,0.0159644000,97.4305000000,285.6424000000,351.2037000000,8.6428000000,0,U,61443,999,146,0.0031176000,0.0052937100,0.0000815710
SHIJIAN-19 (SJ-19),2024-177A,2024-10-05T21:34:07.354272,15.7839828600,0.0007535000,41.6003000000,106.8345000000,354.2323000000,5.8437000000,0,U,61444,999,148,0.0001163300,0.0002040700,0E-10
CZ-2D R/B,2024-177B,2024-10-05T19:49:07.394592,15.8273766400,0.0020279000,41.3914000000,106.9119000000,312.6448000000,47.2688000000,0,U,61445,999,133,0.0011579000,0.0026364000,0E-10
CREW DRAGON 9,2024-178A,2024-10-05T19:00:24.829920,15.4926304800,0.0009172000,51.6361000000,127.5460000000,40.4137000000,319.7532000000,0,U,61447,999,47550,0.0005684600,0.0003132600,0E-10
2024-179A,2024-179A,2024-10-04T11:40:56.159904,15.2352986700,0.0004000000,30.0000000000,357.3088000000,321.8000000000,177.5900000000,0,U,61448,999,0,0E-10,0.0000014800,0E-10
