OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-11309 [DTC],2024-171C,2024-10-05T22:00:00.999936,15.76781522,0.0001248,53.1601,220.0522,104.5371,205.0658,0,U,61202,999,366,-0.00050486,-0.00082676,0
STARLINK-11292 [DTC],2024-171D,2024-10-06T04:00:01.999584,15.7673862,5.21e-05,53.1597,218.7517,57.556,259.7377,0,U,61203,999,368,-0.00012126,-0.00020459,0
STARLINK-11302 [DTC],2024-171E,2024-10-05T22:00:00.999936,15.76783901,0.0001193,53.161,219.9371,99.8063,265.4779,0,U,61204,999,366,-0.0016829,-0.00268242,0
STARLINK-11277 [DTC],2024-171F,2024-10-06T04:00:01.999584,15.77424064,7.29e-05,53.1618,218.5814,103.92,296.1295,0,U,61205,999,368,-0.0056277,-0.00859914,0
STARLINK-11279 [DTC],2024-171G,2024-10-05T22:00:00.999936,15.7898396,9.32e-05,53.1628,219.777,126.232,317.4358,0,U,61206,999,366,-0.0056268,-0.00916555,0
STARLINK-11091 [DTC],2024-171H,2024-10-06T04:00:01.999584,15.76692761,5.77e-05,53.1603,218.6374,96.4122,276.3799,0,U,61207,999,363,8.1124e-05,0.00012622,0
STARLINK-11291 [DTC],2024-171J,2024-10-06T04:00:01.999584,15.79508554,7.58e-05,53.1621,218.4814,110.5906,338.2341,0,U,61208,999,368,-0.0053558,-0.00895804,0
STARLINK-11304 [DTC],2024-171K,2024-10-05T22:00:00.999936,15.81045143,9.27e-05,53.1624,219.6882,126.0489,0.6233,0,U,61209,999,366,-0.0051035,-0.0091452,0
STARLINK-11307 [DTC],2024-171L,2024-10-05T22:00:00.999936,15.82053864,8.79e-05,53.1622,219.6494,127.3355,18.1025,0,U,61210,999,366,-0.0048542,-0.00912202,0
STARLINK-11298 [DTC],2024-171M,2024-10-06T04:00:01.999584,15.82539992,6.14e-05,53.1617,218.3593,99.6662,48.2812,0,U,61211,999,368,-0.0046563,-0.00896873,0
STARLINK-11310 [DTC],2024-171N,2024-10-06T04:00:01.999584,15.83583633,7.56e-05,53.1614,218.3272,119.062,44.4311,0,U,61212,999,368,-0.0044463,-0.00899787,0
STARLINK-32386,2024-171P,2024-10-06T04:00:01.999584,15.64775885,0.0001004,53.1598,219.167,86.6829,26.869,0,U,61213,999,368,-0.01515,-0.01335489,0
STARLINK-32392,2024-171Q,2024-10-05T22:00:00.999936,15.65525107,0.0001116,53.1603,220.3815,91.6453,56.2284,0,U,61214,999,366,-0.014879,-0.01350013,0
STARLINK-32436,2024-171R,2024-10-06T04:00:01.999584,15.64776778,9.37e-05,53.1598,219.1629,86.4,29.0688,0,U,61215,999,368,-0.015164,-0.01336598,0
STARLINK-32425,2024-171S,2024-10-06T04:00:01.999584,15.64778051,7.87e-05,53.1599,219.1552,99.6463,19.6548,0,U,61216,999,367,-0.01519,-0.01338628,0
STARLINK-32342,2024-171T,2024-10-06T04:00:01.999584,15.64777305,9.47e-05,53.1598,219.151,103.5366,17.6809,0,U,61217,999,368,-0.015169,-0.01337019,0
STARLINK-32423,2024-171U,2024-10-06T04:00:01.999584,15.64777136,8.93e-05,53.1598,219.1472,101.3727,21.7613,0,U,61218,999,368,-0.015167,-0.0133683,0
STARLINK-32248,2024-171V,2024-10-06T04:00:01.999584,15.64777949,7.95e-05,53.1599,219.143,99.0368,26.0139,0,U,61219,999,367,-0.015188,-0.0133847,0
KINEIS-3C,2024-172A,2024-10-06T05:33:09.082368,14.77124395,6.01e-05,98.0177,6.611,22.8672,337.2565,0,U,61220,999,225,0.0019966,0.00014086,0
KINEIS-3D,2024-172B,2024-10-06T05:32:06.840672,14.77195038,5.81e-05,98.0177,6.6123,338.8337,21.2848,0,U,61221,999,225,0.0020113,0.00014214,0
KINEIS-3E,2024-172C,2024-10-06T05:30:49.656960,14.77279015,5.62e-05,98.0177,6.6137,147.9836,212.1408,0,U,61222,999,225,0.0020219,0.00014318,0
KINEIS-3A,2024-172D,2024-10-06T05:26:37.756896,14.7756303,0.0001527,98.0177,6.6176,249.3119,110.7927,0,U,61223,999,225,0.0019787,0.00014104,0
KINEIS-3B,2024-172E,2024-10-05T21:16:54.291936,14.77703487,0.0002035,98.0177,6.2825,221.0276,139.0782,0,U,61224,999,219,0.0023357,0.0001672,0
2024-172G,2024-172G,2024-10-06T05:37:06.683232,14.90016156,0.0056336,98.0141,6.9191,0.1142,0.0078,0,U,61226,999,222,0.0013034,0.00012912,0
2024-173A,2024-173A,2024-10-06T05:26:41.421984,15.24866521,0.0010969,97.4067,352.9061,226.3307,133.7023,0,U,61227,999,183,0.0019969,0.00049926,0
2024-173B,2024-173B,2024-10-06T03:49:24.408192,15.25174474,0.0012062,97.4034,352.839,230.8858,129.1308,0,U,61228,999,182,0.0021996,0.0005557,0
2024-173C,2024-173C,2024-10-06T05:24:47.654784,15.24979458,0.001144,97.4041,352.9043,231.0793,128.9426,0,U,61229,999,183,0.0018985,0.00047615,0
2024-173D,2024-173D,2024-10-06T04:05:35.679840,15.25090882,0.0011596,97.4051,352.8527,231.3241,189.9854,0,U,61230,999,182,0.0022241,0.00056043,0
2024-173E,2024-173E,2024-10-06T04:07:34.057344,15.24343168,0.0012003,97.398,352.8367,231.0751,185.6137,0,U,61231,999,176,0.00027373,6.64e-05,0
2024-173F,2024-173F,2024-10-06T05:23:02.923296,15.25179675,0.0011608,97.4054,352.9075,233.2603,126.7569,0,U,61232,999,179,0.0019688,0.00049693,0
2024-173G,2024-173G,2024-10-06T05:20:40.765056,15.25546198,0.0011763,97.404,352.9075,235.8283,124.184,0,U,61233,999,179,0.0024463,0.00062554,0
2024-173H,2024-173H,2024-10-06T03:45:23.863680,15.25699026,0.0011813,97.4054,352.8452,236.623,123.3878,0,U,61234,999,178,0.0027785,0.0007147,0
2024-173K,2024-173K,2024-10-06T05:03:49.938624,15.26962391,0.0020473,97.4407,352.992,256.2916,103.6044,0,U,61236,999,185,0.0021374,0.00057214,0
2024-173L,2024-173L,2024-10-06T04:48:52.017120,15.3636381,0.0086578,97.6777,353.6087,271.8511,87.2818,0,U,61237,999,189,0.0011733,0.00047306,0
2024-174A,2024-174A,2024-10-06T04:14:10.789728,15.16569904,0.001366,97.4562,285.277,246.7325,113.247,0,U,61238,999,170,0.000783,0.00015272,0
2024-174B,2024-174B,2024-10-06T04:15:04.547808,15.16526395,0.0014044,97.4552,285.2749,243.2176,116.7621,0,U,61239,999,169,0.00098485,0.00019215,0
2024-174C,2024-174C,2024-10-06T04:19:23.285568,15.16075408,0.0013558,97.4504,285.2647,237.3844,122.608,0,U,61240,999,166,0.00080355,0.00015455,0
2024-174D,2024-174D,2024-10-05T12:26:40.715520,15.16324544,0.001371,97.4525,284.6216,242.6364,117.3474,0,U,61241,999,156,0.0010736,0.00020835,0
2024-174E,2024-174E,2024-10-06T04:16:21.093024,15.16356163,0.0014739,97.457,285.2762,241.0879,118.8876,0,U,61242,999,165,0.00061935,0.00011992,0
STARLINK-11300 [DTC],2024-175A,2024-10-05T22:00:00.999936,15.7817961,8.2e-05,53.1657,100.463,47.1827,343.3802,0,U,61243,999,275,-0.0059579,-0.0093362,0
STARLINK-11276 [DTC],2024-175B,2024-10-05T22:00:00.999936,15.79519496,9.65e-05,53.1657,100.4162,52.1014,1.3063,0,U,61244,999,259,-0.0056176,-0.00935635,0
STARLINK-11280 [DTC],2024-175C,2024-10-05T22:00:00.999936,15.82096247,9.68e-05,53.1657,100.3392,50.3233,40.5479,0,U,61245,999,286,-0.0049867,-0.00936309,0
STARLINK-11308 [DTC],2024-175D,2024-10-05T22:00:00.999936,15.80815677,0.0001026,53.1658,100.3747,42.9095,30.5853,0,U,61246,999,259,-0.0052875,-0.00935136,0
STARLINK-11305 [DTC],2024-175E,2024-10-05T22:00:00.999936,15.8333021,0.0001021,53.1656,100.3078,46.1113,59.8279,0,U,61247,999,291,-0.0046786,-0.00931941,0
STARLINK-11317 [DTC],2024-175F,2024-10-06T06:00:00.999648,15.83867528,9.4e-05,53.1652,98.6011,84.7241,135.9039,0,U,61248,999,275,-0.0046973,-0.00957148,0
STARLINK-11293 [DTC],2024-175G,2024-10-06T06:00:00.999648,15.83772748,9e-05,53.1652,98.576,79.8959,153.199,0,U,61249,999,296,0.00017499,0.00039001,0
STARLINK-11334 [DTC],2024-175H,2024-10-05T22:00:00.999936,15.8479886,9.62e-05,53.1654,100.2306,46.1098,97.2406,0,U,61250,999,259,-0.0022797,-0.00511601,0
STARLINK-11319 [DTC],2024-175J,2024-10-05T22:00:00.999936,15.85373038,8.76e-05,53.1651,100.2086,41.534,112.513,0,U,61251,999,291,-0.0021046,-0.00486993,0
STARLINK-11318 [DTC],2024-175K,2024-10-05T22:00:00.999936,15.85891157,9.26e-05,53.165,100.1873,40.1932,124.0078,0,U,61252,999,259,-0.0019658,-0.00467553,0
STARLINK-11311 [DTC],2024-175L,2024-10-05T22:00:00.999936,15.86364399,9.17e-05,53.1649,100.1666,39.939,134.1445,0,U,61253,999,286,-0.0018519,-0.00451615,0
STARLINK-11306 [DTC],2024-175M,2024-10-05T22:00:00.999936,15.86803825,8.56e-05,53.1648,100.147,40.6302,142.9529,0,U,61254,999,291,-0.0017506,-0.00436971,0
STARLINK-11313 [DTC],2024-175N,2024-10-05T22:00:00.999936,15.87214561,8.49e-05,53.1646,100.1317,39.961,151.0894,0,U,61255,999,270,-0.0016379,-0.0041813,0
STARLINK-32431,2024-175P,2024-10-05T22:00:00.999936,15.83897164,0.000113,53.164,100.1441,50.5453,133.9046,0,U,61256,999,290,-0.0036015,-0.00752773,0
STARLINK-32432,2024-175Q,2024-10-05T22:00:00.999936,15.83876619,9.95e-05,53.164,100.1503,45.1831,136.2916,0,U,61257,999,290,-0.0035639,-0.00744827,0
STARLINK-32382,2024-175R,2024-10-05T22:00:00.999936,15.83989536,9.65e-05,53.1636,100.1115,42.7494,157.42,0,U,61258,999,265,-0.003904,-0.00813792,0
STARLINK-32435,2024-175S,2024-10-05T22:00:00.999936,15.83909876,0.0001062,53.164,100.1358,50.7766,137.9439,0,U,61259,999,286,-0.003698,-0.00771701,0
STARLINK-32474,2024-175T,2024-10-05T22:00:00.999936,15.83937824,0.0001016,53.1641,100.1315,45.2349,145.4523,0,U,61260,999,286,-0.0037219,-0.00777219,0
STARLINK-32447,2024-175U,2024-10-05T22:00:00.999936,15.83963409,0.0001071,53.164,100.1163,50.4988,147.5106,0,U,61261,999,290,-0.0038674,-0.00805923,0
STARLINK-32446,2024-175V,2024-10-05T22:00:00.999936,15.83951847,9.99e-05,53.1641,100.1238,43.8739,150.5493,0,U,61262,999,291,-0.0038044,-0.00793478,0
2024-174F,2024-174F,2024-10-05T23:10:11.970912,15.57128003,0.0175264,97.4333,285.6893,351.0486,8.7654,0,U,61263,999,166,0.0014438,0.00216096,1.4284e-05
2024-174G,2024-174G,2024-10-05T21:13:54.382080,15.62263518,0.0159644,97.4305,285.6424,351.2037,8.6428,0,U,61443,999,146,0.0031176,0.00529371,8.1571e-05
SHIJIAN-19 (SJ-19),2024-177A,2024-10-05T21:34:07.354272,15.78398286,0.0007535,41.6003,106.8345,354.2323,5.8437,0,U,61444,999,148,0.00011633,0.00020407,0
CZ-2D R/B,2024-177B,2024-10-05T19:49:07.394592,15.82737664,0.0020279,41.3914,106.9119,312.6448,47.2688,0,U,61445,999,133,0.0011579,0.0026364,0
CREW DRAGON 9,2024-178A,2024-10-05T19:00:24.829920,15.49263048,0.0009172,51.6361,127.546,40.4137,319.7532,0,U,61447,999,47550,0.00056846,0.00031326,0
2024-179A,2024-179A,2024-10-04T11:40:56.159904,15.23529867,0.0004,30,357.3088,321.8,177.59,0,U,61448,999,0,0,1.48e-06,0
